id_aset_lama,nama_aset_lama,kategori,tipe,id_aset_baru,tanggal_penggantian,alasan_penggantian,biaya_penggantian
60568,PLA-FOAD-60568,Arsitektur,Plafon,93098,2020-06-19,Efisiensi energi,46690000
28323,TRA-8RLC-28323,Electrical,Trafo IT UPS,55964,2021-06-19,Kontrak maintenance habis,53530000
49142,KUR-0L5D-49142,Arsitektur,Kursi,71566,2023-06-19,Standar keamanan baru,42810000
54037,FIN-2BHH-54037,Security Sistem,Fingerprint,98602,2023-06-19,Standar keamanan baru,58530000
31818,PIN-DBIU-31818,Arsitektur,Pintu Kaca Hidrolik,78793,2024-06-19,Efisiensi energi,92770000
35509,LAM-687F-35509,Electrical,Lampu LED Bulb,62428,2025-06-19,Tidak ada spare part,66680000
54908,DIN-TA6U-54908,Civil,"Dinding Partisi, GRC / Gypsum",91833,2022-07-19,Sudah obsolete,58620000
39400,MEJ-C09F-39400,Arsitektur,Meja kerja,74850,2024-07-19,Tidak ada spare part,98410000
30457,LG-4RBV-30457,Mechanical,AC Split,80291,2024-07-19,Efisiensi energi,42810000
53859,LAM-VM12-53859,Electrical,Lampu Downlight,70269,2024-07-19,Efisiensi energi,50390000
46421,DIN-5MN1-46421,Civil,"Dinding Partisi, GRC / Gypsum",63805,2025-07-19,Upgrade kapasitas,12980000
60759,PIN-9TB8-60759,Arsitektur,Pintu Besi,66315,2025-07-19,Efisiensi energi,71850000
56912,LAM-F0UM-56912,Electrical,Lampu LED Downlight,68792,2019-08-19,Upgrade kapasitas,77220000
60237,PLA-XOKK-60237,Arsitektur,Plafon Gypsum / GRC,53259,2019-08-19,Tidak ada spare part,30390000
41526,ATA-ACJC-41526,Civil,Atap Genteng,92922,2021-08-19,Standar keamanan baru,8770000
18941,SHA-IWPK-18941,Mechanical,AC Split,56925,2022-08-19,Usia pakai habis,20070000
41267,PES-TH6C-41267,Sistem Telekomunikasi Gedung,Pesawat Telepon,51698,2025-08-19,Efisiensi energi,22750000
26902,LAM-N018-26902,Electrical,Lampu TL LED,59647,2025-08-19,Sudah obsolete,64410000
59855,PLA-O79N-59855,Arsitektur,Plafon Gypsum / GRC,78754,2025-08-19,Kontrak maintenance habis,48520000
42933,KRI-V5RQ-42933,Ventilasi Sistem,Exhaust Fan,85477,2020-09-19,Tidak ada spare part,10190000
2229,LG-FEUY-2229,Mechanical,AC Split,56863,2020-09-19,Usia pakai habis,3480000
32411,PAN-RBRF-32411,Mechanical,AC Split,55760,2022-09-19,Kerusakan fatal tidak ekonomis diperbaiki,91430000
31256,PIN-B54W-31256,Arsitektur,Pintu Kayu/HPL,79144,2024-09-19,Efisiensi energi,85230000
12236,MIT-7S76-12236,Mechanical,AC Split,83089,2024-09-19,Usia pakai habis,43050000
19790,LAM-DKVL-19790,Electrical,Lampu Downlight,96209,2025-09-19,Upgrade kapasitas,18070000
27990,SAM-R4N7-27990,Security Sistem,Monitor CCTV,83693,2025-09-19,Standar keamanan baru,6940000
43196,PIN-FU4P-43196,Arsitektur,Pintu Kaca Otomatis,92463,2025-09-19,Standar keamanan baru,35760000
4039,HIK-EH4J-4039,Security Sistem,DVR CCTV,94925,2025-09-19,Kontrak maintenance habis,64230000
52921,LAN-OOJ7-52921,Civil,Lantai Vinyl,77806,2025-09-19,Kerusakan fatal tidak ekonomis diperbaiki,60900000
19829,MDP-FFNA-19829,Electrical,MDP,86154,2019-10-19,Tidak ada spare part,98670000
958,PAN-MBUZ-0958,Mechanical,AC Split,98605,2023-10-19,Standar keamanan baru,77210000
54595,PIN-Z996-54595,Arsitektur,Pintu Besi,93634,2023-10-19,Upgrade kapasitas,39180000
7455,MET-W8B4-7455,Pencatatan Meter,Meter PLN,66650,2024-10-19,Usia pakai habis,80190000
27910,LAM-C9FC-27910,Electrical,Lampu Wall sign,91025,2025-10-19,Tidak ada spare part,6230000
39854,BOS-FUV8-39854,Security Sistem,Kamera CCTV,70967,2025-10-19,Kontrak maintenance habis,59660000
59768,DIN-ILFN-59768,Civil,Dinding Tembok/Mansonry,85294,2025-10-19,Upgrade kapasitas,2970000
42662,JET-40B3-42662,Plumbing,Jet Shower,84851,2021-11-19,Kontrak maintenance habis,97320000
17824,DAI-SFPU-17824,Mechanical,AC Split,60204,2024-11-19,Upgrade kapasitas,17070000
55697,CAT-QQ5Y-55697,Mechanical,Genset Diesel,81272,2025-11-19,Kontrak maintenance habis,30960000
22489,MIT-LNBZ-22489,Mechanical,AC Split,90954,2025-11-19,Standar keamanan baru,82380000
60439,PIN-ZJZZ-60439,Arsitektur,Pintu Gerbang Besi,92396,2021-12-19,Kerusakan fatal tidak ekonomis diperbaiki,29350000
5038,AC -UVG9-5038,Mechanical,AC VRV,66664,2022-12-19,Tidak ada spare part,51440000
3674,SAM-WF5X-3674,Mechanical,AC Split,87836,2024-12-19,Kontrak maintenance habis,87950000
17387,LAN-EI48-17387,Civil,Lantai Granit,59802,2024-12-19,Upgrade kapasitas,95760000
10541,LVM-3E09-10541,Electrical,LVMDP,73277,2024-12-19,Tidak ada spare part,40900000
20395,LG-RZCM-20395,Mechanical,AC Split,87581,2025-12-19,Upgrade kapasitas,22450000
37322,LAM-MBJX-37322,Electrical,Lampu Downlight,96839,2025-12-19,Usia pakai habis,77790000
42083,BOS-IS0E-42083,Security Sistem,Kamera CCTV,94720,2025-12-19,Sudah obsolete,59210000
31377,LAM-5C6R-31377,Electrical,Lampu Wall sign,84129,2025-12-19,Kerusakan fatal tidak ekonomis diperbaiki,4880000
22440,UNI-90MY-22440,Electrical,Uninterruptible Power Supply,66501,2020-01-20,Tidak ada spare part,72790000
13605,DAI-XML4-13605,Mechanical,AC Cassette,55946,2021-01-20,Tidak ada spare part,89860000
56267,LAM-608M-56267,Electrical,Lampu TL LED,94431,2024-01-20,Usia pakai habis,4540000
178,MIT-G7FX-0178,Mechanical,AC Split,93773,2024-01-20,Sudah obsolete,7770000
21805,SHA-XFQ1-21805,Mechanical,AC Split,93739,2025-01-20,Sudah obsolete,90090000
44268,LAM-MWAQ-44268,Electrical,Lampu Hias,64123,2025-01-20,Kontrak maintenance habis,36180000
17218,APA-FYEJ-17218,Sistem Pemadam Kebakaran,APAR CO2,94514,2020-02-20,Upgrade kapasitas,16280000
13536,DAI-15BR-13536,Mechanical,AC Cassette,69410,2021-02-20,Upgrade kapasitas,62840000
52903,TOT-J9XJ-52903,Plumbing,Wastafel,79424,2022-02-20,Sudah obsolete,30070000
60033,PLA-HIV6-60033,Arsitektur,Plafon,86271,2023-02-20,Usia pakai habis,58040000
6903,WIR-551U-6903,Electrical,Wiring System (Sistem Instalasi Kabel),51035,2025-02-20,Sudah obsolete,97900000
58363,APA-8C3Q-58363,Sistem Pemadam Kebakaran,APAR Dry Powder Stored Pressure,82009,2025-02-20,Kerusakan fatal tidak ekonomis diperbaiki,86510000
30654,DAI-WY9O-30654,Mechanical,AC Split,85029,2025-02-20,Upgrade kapasitas,14240000
1157,MIT-CDO5-1157,Mechanical,AC Split,56389,2024-03-20,Sudah obsolete,42760000
22161,APA-A4Z8-22161,Sistem Pemadam Kebakaran,APAB Dry Powder,58869,2024-03-20,Tidak ada spare part,76770000
38226,PAN-2CC5-38226,Mechanical,AC Split,67352,2025-03-20,Upgrade kapasitas,82610000
45246,LAM-CQXV-45246,Electrical,Lampu LED Strip,69044,2021-04-20,Usia pakai habis,71010000
31673,APA-4VE6-31673,Sistem Pemadam Kebakaran,APAR CO2,91050,2021-04-20,Upgrade kapasitas,78090000
30764,CON-1T8E-30764,Electrical,Control Panel Penerangan,72097,2023-04-20,Kontrak maintenance habis,37980000
53408,DIN-Z4CS-53408,Civil,"Dinding Partisi, GRC / Gypsum",63352,2024-04-20,Upgrade kapasitas,61070000
32007,SDP-YFDH-32007,Electrical,SDP,66003,2025-04-20,Standar keamanan baru,47340000
32067,UNI-O0MM-32067,Electrical,Uninterruptible Power Supply,82040,2025-04-20,Usia pakai habis,27410000
16515,ATA-D06V-16515,Civil,Atap Beton,78185,2025-04-20,Tidak ada spare part,57890000
34317,PIN-7VO5-34317,Arsitektur,Pintu Kayu/HPL,55099,2025-04-20,Upgrade kapasitas,45070000
59573,MEJ-0V5D-59573,Arsitektur,Meja kerja,81562,2023-05-20,Kontrak maintenance habis,81840000
4830,LAN-YWDS-4830,Civil,Lantai Keramik,72587,2023-05-20,Sudah obsolete,50150000
42884,PIN-G19J-42884,Arsitektur,Pintu Kayu/HPL,85308,2024-05-20,Sudah obsolete,5470000
32234,KRI-LY37-32234,Ventilasi Sistem,Exhaust Fan,68746,2024-05-20,Sudah obsolete,91580000
35061,KRI-2ESB-35061,Ventilasi Sistem,Exhaust Fan,81290,2024-05-20,Usia pakai habis,17970000
41910,AXI-7ZWP-41910,Security Sistem,Kamera CCTV,89811,2024-05-20,Tidak ada spare part,23620000
6618,MDP-3OE9-6618,Electrical,MDP,75120,2025-05-20,Upgrade kapasitas,42610000
45594,LG-KYJ3-45594,Mechanical,AC Split,75915,2025-05-20,Standar keamanan baru,54710000
23590,PLA-BYVG-23590,Arsitektur,Plafon Gypsum / GRC,61036,2024-06-20,Kerusakan fatal tidak ekonomis diperbaiki,4220000
21642,AXI-1ZLC-21642,Security Sistem,Kamera CCTV,80393,2024-06-20,Usia pakai habis,57240000
50338,PAV-WVIT-50338,Arsitektur,Paving Block,98751,2024-06-20,Kontrak maintenance habis,98390000
50491,MIT-Q1IN-50491,Mechanical,AC Split,62225,2025-06-20,Standar keamanan baru,43640000
29719,DAH-IYNA-29719,Security Sistem,Kamera CCTV,67085,2025-06-20,Standar keamanan baru,4510000
5890,PAN-BEMA-5890,Mechanical,AC Split,63764,2020-07-20,Usia pakai habis,20080000
5671,FIN-HKAZ-5671,Security Sistem,Fingerprint,64608,2024-07-20,Sudah obsolete,34100000
48842,HIK-53JY-48842,Security Sistem,Kamera CCTV,72542,2024-07-20,Tidak ada spare part,65710000
55982,LAM-0UQG-55982,Electrical,Lampu LED,51125,2025-07-20,Usia pakai habis,33610000
36654,MIX-54YK-36654,Sistem Telekomunikasi Gedung,Mixer Audio,78169,2022-08-20,Standar keamanan baru,58250000
58904,ROO-0J8H-58904,Distribusi Air,Roof Tank,55975,2022-08-20,Kerusakan fatal tidak ekonomis diperbaiki,68400000
16014,BOS-QW4C-16014,Security Sistem,Kamera CCTV,59503,2024-08-20,Kerusakan fatal tidak ekonomis diperbaiki,18590000
47226,LAM-JPDD-47226,Electrical,Lampu LED,67184,2024-08-20,Tidak ada spare part,89010000
52607,MEJ-FALW-52607,Arsitektur,Meja kerja,77321,2024-08-20,Sudah obsolete,54990000
40768,KUR-81T4-40768,Arsitektur,Kursi,88381,2024-08-20,Tidak ada spare part,15060000
35428,LEM-A22W-35428,Arsitektur,Lemari/Loker,91871,2020-09-20,Usia pakai habis,70520000
8944,PAN-C99H-8944,Ventilasi Sistem,Exhaust Fan,56844,2020-09-20,Tidak ada spare part,82500000
27981,BOS-M3BZ-27981,Security Sistem,Kamera CCTV,53267,2021-09-20,Tidak ada spare part,89980000
51699,APA-UJLJ-51699,Sistem Pemadam Kebakaran,APAR Dry Powder Cartridge,82071,2024-09-20,Tidak ada spare part,23880000
26108,LAM-AG7F-26108,Electrical,Lampu TL LED,95359,2024-09-20,Efisiensi energi,52650000
20970,FLO-QN3N-20970,Plumbing,Floor Drain,68025,2024-09-20,Kontrak maintenance habis,84720000
26416,FCU-1RHY-26416,Mechanical,FCU,83788,2025-09-20,Standar keamanan baru,23920000
39893,SAM-VETL-39893,Mechanical,AC Split,73823,2025-09-20,Tidak ada spare part,69840000
40106,GRE-WEJO-40106,Mechanical,AC Split,86796,2023-10-20,Usia pakai habis,83830000
32494,DIN-D83R-32494,Civil,Dinding Tembok/Mansonry,76700,2024-10-20,Upgrade kapasitas,62350000
50202,LAM-GB65-50202,Electrical,Lampu TL LED,74179,2024-11-20,Upgrade kapasitas,12560000
37565,PIN-HXM6-37565,Arsitektur,Pintu Kaca Hidrolik,58528,2025-11-20,Upgrade kapasitas,98290000
47008,APA-8BLV-47008,Sistem Pemadam Kebakaran,APAR CO2,92451,2025-11-20,Kerusakan fatal tidak ekonomis diperbaiki,6750000
4775,SAM-Y20G-4775,Mechanical,AC Split,91792,2025-11-20,Upgrade kapasitas,32960000
15057,PAB-MGHM-15057,Sistem Telekomunikasi Gedung,PABX,59705,2020-12-20,Standar keamanan baru,65790000
22486,PAN-YYQV-22486,Electrical,Panel UPS,75192,2021-12-20,Tidak ada spare part,85200000
26792,LAM-FJ2N-26792,Electrical,Lampu Pylon Sign,95145,2022-12-20,Sudah obsolete,99580000
59513,DIN-2H6B-59513,Civil,Dinding Kayu,95896,2023-12-20,Usia pakai habis,47990000
16228,CON-0NT9-16228,Electrical,Control Panel Hydrant Diesel Pump,77964,2023-12-20,Usia pakai habis,40430000
41077,TOT-5TVB-41077,Plumbing,Wastafel,66502,2024-12-20,Tidak ada spare part,52500000
20106,DAI-XAQ6-20106,Mechanical,AC Split,83417,2024-12-20,Efisiensi energi,77980000
57581,LAM-ABPC-57581,Electrical,Lampu TL,61487,2024-12-20,Kerusakan fatal tidak ekonomis diperbaiki,91360000
30434,APA-BI30-30434,Sistem Pemadam Kebakaran,APAR CO2,52322,2024-12-20,Kontrak maintenance habis,72540000
33346,LAM-KVEW-33346,Electrical,Lampu LED,82252,2025-12-20,Usia pakai habis,83630000
29083,PAN-7MV0-29083,Mechanical,AC Split,85583,2025-12-20,Usia pakai habis,78960000
23290,GRE-JHCI-23290,Mechanical,AC Split,79081,2025-12-20,Efisiensi energi,90800000
28552,LAM-FPTS-28552,Electrical,Lampu Downlight,60275,2025-12-20,Upgrade kapasitas,23280000
51420,HIK-QNVU-51420,Security Sistem,DVR CCTV,71838,2025-12-20,Tidak ada spare part,33540000
36004,KRI-2PZ9-36004,Ventilasi Sistem,Exhaust Fan,54268,2023-01-21,Sudah obsolete,34640000
13889,SHA-SIJY-13889,Mechanical,AC Split,57195,2024-01-21,Standar keamanan baru,9640000
34639,PAB-CRBQ-34639,Sistem Telekomunikasi Gedung,PABX,76364,2025-01-21,Upgrade kapasitas,23650000
59220,LAM-N3SF-59220,Electrical,Lampu LED,66465,2025-01-21,Tidak ada spare part,28480000
60221,LG-XF05-60221,Mechanical,AC Split,95265,2025-01-21,Kerusakan fatal tidak ekonomis diperbaiki,55840000
60009,DIN-E6HU-60009,Civil,Dinding Kaca Tempered,66094,2020-02-21,Kontrak maintenance habis,57230000
1675,PAN-AG9X-1675,Electrical,Panel UPS,95781,2024-02-21,Efisiensi energi,74610000
25938,PAN-I5Y6-25938,Electrical,Panel PP-ME,55011,2024-02-21,Kontrak maintenance habis,19010000
44663,LAM-1RPC-44663,Electrical,Lampu Downlight,54688,2024-02-21,Standar keamanan baru,74910000
25498,INA-QL46-25498,Plumbing,Wastafel,71102,2024-02-21,Sudah obsolete,93510000
45910,ACC-TFWD-45910,Security Sistem,Access Control ,80523,2025-02-21,Standar keamanan baru,3450000
39654,LAM-8IJP-39654,Electrical,Lampu Downlight,91506,2025-02-21,Upgrade kapasitas,86690000
61009,PLA-KR5G-61009,Arsitektur,Plafon Gypsum / GRC,68548,2022-03-21,Efisiensi energi,52180000
44496,APA-1ETV-44496,Sistem Pemadam Kebakaran,APAR CO2,64352,2022-03-21,Sudah obsolete,28680000
59009,ATA-HWR4-59009,Civil,Atap Seng,73224,2023-03-21,Tidak ada spare part,27820000
20697,SAM-JH9O-20697,Mechanical,AC Split,70597,2023-03-21,Tidak ada spare part,78620000
40559,MIT-JD95-40559,Mechanical,AC Split,60318,2024-03-21,Standar keamanan baru,70520000
44591,MEJ-NKQM-44591,Arsitektur,Meja kerja,71498,2024-03-21,Efisiensi energi,21620000
46570,APA-VWFA-46570,Sistem Pemadam Kebakaran,APAR Dry Powder Cartridge,80723,2024-03-21,Efisiensi energi,38750000
15864,MIT-JO11-15864,Mechanical,AC Split,61019,2024-03-21,Standar keamanan baru,64230000
20658,CUM-MI6E-20658,Mechanical,Genset Diesel,60774,2024-03-21,Standar keamanan baru,42460000
3072,UNI-XQJI-3072,Electrical,Uninterruptible Power Supply,93129,2019-04-21,Efisiensi energi,46790000
44675,APA-VNSL-44675,Sistem Pemadam Kebakaran,APAR Dry Powder Cartridge,87637,2024-04-21,Efisiensi energi,77950000
34782,DEU-DMM8-34782,Mechanical,Genset Diesel,53132,2024-04-21,Standar keamanan baru,93790000
53558,LAM-RWJA-53558,Electrical,Lampu Downlight,96704,2025-04-21,Kontrak maintenance habis,23820000
2511,GRE-QZ3G-2511,Mechanical,AC Split,86667,2025-04-21,Kerusakan fatal tidak ekonomis diperbaiki,63770000
11333,NOT-ZXC3-11333,Sistem Proteksi Kebakaran Aktif,Smoke Detector,75540,2024-05-21,Upgrade kapasitas,90070000
47554,APA-3Z0G-47554,Sistem Pemadam Kebakaran,APAR Dry Powder Stored Pressure,72511,2024-05-21,Upgrade kapasitas,74750000
59111,TOT-E36L-59111,Plumbing,Wastafel,86855,2024-05-21,Tidak ada spare part,79260000
26217,FCU-PT86-26217,Mechanical,FCU,69943,2025-05-21,Tidak ada spare part,14330000
54873,GRE-91YI-54873,Mechanical,AC Split,51385,2025-05-21,Sudah obsolete,62870000
33953,KUR-GDAN-33953,Arsitektur,Kursi,69403,2021-06-21,Kerusakan fatal tidak ekonomis diperbaiki,9300000
20215,CON-HV6M-20215,Electrical,Control Panel AC,91740,2024-06-21,Kerusakan fatal tidak ekonomis diperbaiki,64710000
26692,PAN-8C41-26692,Mechanical,AC Split,50590,2024-06-21,Upgrade kapasitas,94100000
28248,LAN-NYAI-28248,Civil,Lantai Keramik,62458,2024-06-21,Upgrade kapasitas,66040000
47968,LG-VWI0-47968,Mechanical,AC Split,96901,2024-06-21,Usia pakai habis,83220000
5136,AC -K2Q1-5136,Mechanical,AC VRV,68450,2024-06-21,Usia pakai habis,94450000
9049,PLA-PFQQ-9049,Arsitektur,Plafon,84145,2024-06-21,Efisiensi energi,21830000
52308,KDK-ZIL6-52308,Ventilasi Sistem,Exhaust Fan,74966,2025-06-21,Upgrade kapasitas,79240000
39416,EBA-JXZP-39416,Mechanical,Pompa Boster,89211,2025-06-21,Tidak ada spare part,68010000
22608,PLA-RXBF-22608,Arsitektur,Plafon,56185,2019-07-21,Efisiensi energi,7900000
19485,DAI-9P3J-19485,Mechanical,AC Sentral,97346,2024-07-21,Standar keamanan baru,24720000
2626,HYD-LCEZ-2626,Sistem Pemadam Kebakaran,Hydrant Box ,69775,2025-07-21,Upgrade kapasitas,39440000
51048,GRE-GJ35-51048,Mechanical,AC Split,69850,2025-07-21,Kerusakan fatal tidak ekonomis diperbaiki,8220000
40087,DIN-ERH6-40087,Civil,Dinding Tembok/Mansonry,69361,2020-08-21,Sudah obsolete,26740000
17882,APA-NRTM-17882,Sistem Pemadam Kebakaran,APAB Dry Powder,94798,2024-08-21,Sudah obsolete,43890000
3613,DAI-V5BY-3613,Mechanical,AC Split,75875,2025-08-21,Efisiensi energi,36110000
23569,PLA-AD5U-23569,Arsitektur,Plafon Gypsum / GRC,85712,2024-09-21,Kontrak maintenance habis,79370000
27642,LG-MZ9F-27642,Mechanical,AC Split,98675,2024-09-21,Efisiensi energi,15280000
4238,SAM-CGRP-4238,Mechanical,AC Split,52882,2024-09-21,Sudah obsolete,52940000
4344,PAN-RPDH-4344,Mechanical,AC Split,80701,2025-09-21,Sudah obsolete,71590000
53260,PAN-80R6-53260,Mechanical,AC Split,96264,2021-10-21,Standar keamanan baru,44600000
24123,SHA-0RHE-24123,Mechanical,AC Split,88297,2021-10-21,Kerusakan fatal tidak ekonomis diperbaiki,88080000
23380,AUT-H3UF-23380,Electrical,Automatic Transfer Switch (ATS Panel),81299,2022-10-21,Upgrade kapasitas,67100000
35441,LEM-8TGS-35441,Arsitektur,Lemari/Loker,68826,2023-10-21,Kontrak maintenance habis,36280000
53555,PIN-646E-53555,Arsitektur,Pintu Besi,50716,2023-10-21,Usia pakai habis,18920000
30958,PLA-PV7U-30958,Arsitektur,Plafon,92789,2024-10-21,Kerusakan fatal tidak ekonomis diperbaiki,50890000
45050,SPE-TK25-45050,Sistem Telekomunikasi Gedung,Speaker,53420,2025-10-21,Kontrak maintenance habis,67030000
43762,DIN-514L-43762,Civil,Dinding Tembok/Mansonry,55848,2025-10-21,Efisiensi energi,28210000
54157,KRI-5I4O-54157,Ventilasi Sistem,Exhaust Fan,50786,2022-11-21,Tidak ada spare part,69170000
21326,NOT-ZSKD-21326,Sistem Proteksi Kebakaran Aktif,Smoke Detector,84179,2024-11-21,Usia pakai habis,56000000
19984,KLO-YA09-19984,Plumbing,Kloset,75886,2024-11-21,Tidak ada spare part,61280000
44100,BOS-VVBI-44100,Security Sistem,Kamera CCTV,59761,2024-11-21,Standar keamanan baru,95340000
32846,PLA-JH9C-32846,Arsitektur,Plafon Gypsum / GRC,74472,2024-11-21,Usia pakai habis,12940000
5128,MIT-X7GF-5128,Mechanical,AC Split,73307,2025-11-21,Sudah obsolete,30460000
41290,GRE-E21L-41290,Mechanical,AC Split,56266,2025-11-21,Efisiensi energi,83870000
48442,HIK-JXBK-48442,Security Sistem,Kamera CCTV,61806,2020-12-21,Tidak ada spare part,75700000
16281,HIK-PX5J-16281,Security Sistem,DVR CCTV,74352,2022-12-21,Tidak ada spare part,98730000
14893,AC -9P3H-14893,Mechanical,AC VRV,78612,2023-12-21,Tidak ada spare part,56010000
16106,DAI-C03K-16106,Mechanical,AC Split,96040,2024-12-21,Standar keamanan baru,5600000
26029,WIR-TZVC-26029,Electrical,Wiring System (Sistem Instalasi Kabel),83232,2025-12-21,Upgrade kapasitas,81380000
48539,MDP-TYIH-48539,Electrical,MDP,63268,2024-01-22,Standar keamanan baru,22010000
35246,SHI-O9ED-35246,Mechanical,Pompa Air Tanah,58708,2024-02-22,Sudah obsolete,28800000
29271,HIK-1YGH-29271,Security Sistem,Kamera CCTV,83231,2024-02-22,Sudah obsolete,96000000
38437,JET-MO9H-38437,Plumbing,Jet Shower,52217,2024-02-22,Kontrak maintenance habis,70900000
25,SHA-HL1C-0025,Mechanical,AC Split,88478,2025-02-22,Tidak ada spare part,38560000
23858,PAN-3OFU-23858,Ventilasi Sistem,Air Curtain,73769,2023-03-22,Tidak ada spare part,8400000
31994,APA-WUMU-31994,Sistem Pemadam Kebakaran,APAR CO2,75318,2024-03-22,Efisiensi energi,22760000
26329,PAB-ZV6U-26329,Sistem Telekomunikasi Gedung,PABX,63898,2025-03-22,Kontrak maintenance habis,37230000
28409,SAM-HF20-28409,Security Sistem,Monitor CCTV,76540,2025-03-22,Upgrade kapasitas,56060000
11838,KRI-OM82-11838,Ventilasi Sistem,Exhaust Fan,67040,2020-04-22,Standar keamanan baru,69760000
54521,KLO-C6TO-54521,Plumbing,Kloset,70499,2023-04-22,Upgrade kapasitas,62250000
22574,WAS-MGK4-22574,Mechanical,Pompa Air Tanah,71913,2024-04-22,Efisiensi energi,56080000
45619,PAN-I7O0-45619,Mechanical,AC Split,79907,2024-04-22,Efisiensi energi,25570000
48798,WAS-P7WI-48798,Plumbing,Kran Air,55002,2024-04-22,Sudah obsolete,22520000
29769,LAM-3RYX-29769,Electrical,Lampu TL,66766,2024-04-22,Upgrade kapasitas,49110000
45930,BOS-6WMS-45930,Security Sistem,Kamera CCTV,64402,2025-04-22,Tidak ada spare part,46290000
60959,APA-JNYW-60959,Sistem Pemadam Kebakaran,APAR Dry Powder Stored Pressure,50195,2025-04-22,Kerusakan fatal tidak ekonomis diperbaiki,15310000
30965,DIN-KXU6-30965,Civil,Dinding Keramik/Mozaik,96069,2024-05-22,Usia pakai habis,58850000
55871,MIT-TX5O-55871,Mechanical,AC Split,95269,2025-05-22,Upgrade kapasitas,5690000
4884,JET-UWJ4-4884,Plumbing,Jet Shower,70024,2025-05-22,Upgrade kapasitas,19470000
23536,APA-KTSM-23536,Sistem Pemadam Kebakaran,APAB Dry Powder,70340,2025-06-22,Tidak ada spare part,19770000
43696,DAI-5DZM-43696,Mechanical,AC Split,51018,2023-07-22,Upgrade kapasitas,28390000
46800,LAM-SU7J-46800,Electrical,Lampu Downlight,82290,2024-07-22,Efisiensi energi,43870000
17123,LAM-OPA9-17123,Electrical,Lampu TL,61036,2024-07-22,Kontrak maintenance habis,50650000
26442,HIK-QI3P-26442,Security Sistem,Kamera CCTV,64077,2025-07-22,Upgrade kapasitas,45660000
21824,MIT-4ZXP-21824,Mechanical,AC Cassette,52531,2025-07-22,Tidak ada spare part,98710000
31320,PUS-3TPN-31320,Security Sistem,Push Button,90718,2019-08-22,Standar keamanan baru,66520000
49924,LAM-P8YS-49924,Electrical,Lampu LED Downlight,65562,2020-08-22,Tidak ada spare part,60990000
31360,DIN-OA34-31360,Civil,Dinding Tembok/Mansonry,84041,2022-08-22,Tidak ada spare part,51310000
44468,LAM-FB0D-44468,Electrical,Lampu LED,61872,2024-08-22,Kerusakan fatal tidak ekonomis diperbaiki,7130000
40633,KUR-V1PQ-40633,Arsitektur,Kursi,56675,2024-08-22,Upgrade kapasitas,78520000
26375,GRE-W15D-26375,Mechanical,AC Split,71430,2025-08-22,Usia pakai habis,88730000
53792,TRA-3378-53792,Electrical,Trafo IT UPS,57092,2025-08-22,Usia pakai habis,41390000
47208,NOT-T2Y4-47208,Sistem Proteksi Kebakaran Aktif,Smoke Detector,99955,2023-09-22,Standar keamanan baru,6080000
55093,PLA-MFWH-55093,Arsitektur,Plafon Gypsum / GRC,65767,2024-09-22,Kerusakan fatal tidak ekonomis diperbaiki,56880000
